436,10,0.5,0,68,0,0,4.0,4,1.0
436,10,0.5,0,69,1,1,4.0,4,1.0
436,10,0.5,0,70,0,0,4.0,4,1.0
436,10,0.5,0,71,1,1,4.0,4,1.0
436,10,0.5,0,72,0,0,4.0,4,1.0
436,10,0.5,0,73,1,1,4.0,4,1.0
436,10,0.5,0,74,0,0,4.0,4,1.0
436,10,0.5,0,75,1,1,4.0,4,1.0
436,10,0.5,0,76,0,0,4.0,4,1.0
436,10,0.5,0,77,1,1,4.0,4,1.0
436,10,0.5,0,78,0,0,4.0,4,1.0
436,10,0.5,0,79,1,1,4.0,4,1.0
436,10,0.5,0,80,0,0,4.0,4,1.0
436,10,0.5,0,81,1,1,4.0,4,1.0
436,10,0.5,0,82,0,0,4.0,4,1.0
436,10,0.5,0,83,1,1,4.0,4,1.0
436,10,0.5,0,84,0,0,4.0,4,1.0
436,10,0.5,0,85,1,1,4.0,4,1.0
436,10,0.5,0,86,0,0,4.0,4,1.0
436,10,0.5,0,87,1,1,4.0,4,1.0
436,10,0.5,0,88,0,0,4.0,4,1.0
436,10,0.5,0,89,1,1,4.0,4,1.0
436,10,0.5,0,90,0,0,4.0,4,1.0
436,10,0.5,0,91,1,1,4.0,4,1.0
436,10,0.5,0,92,0,0,4.0,4,1.0
436,10,0.5,0,93,1,1,4.0,4,1.0
436,10,0.5,0,94,0,0,4.0,4,1.0
436,10,0.5,0,95,1,1,4.0,4,1.0
436,10,0.5,0,96,0,0,4.0,4,1.0
436,10,0.5,0,97,1,1,4.0,4,1.0
436,10,0.5,0,98,0,0,4.0,4,1.0
436,10,0.5,0,99,1,1,4.0,4,1.0
436,10,0.5,1,0,1,1,,5,
436,10,0.5,1,1,0,0,5.0,5,1.0
436,10,0.5,1,2,1,1,5.0,5,1.0
436,10,0.5,1,3,0,0,5.0,5,1.0
436,10,0.5,1,4,1,1,5.0,5,1.0
436,10,0.5,1,5,0,0,5.0,5,1.0
436,10,0.5,1,6,1,1,5.0,5,1.0
436,10,0.5,1,7,0,0,5.0,5,1.0
436,10,0.5,1,8,1,1,5.0,5,1.0
436,10,0.5,1,9,0,0,5.0,5,1.0
436,10,0.5,1,10,1,1,5.0,5,1.0
436,10,0.5,1,11,0,0,5.0,5,1.0
436,10,0.5,1,12,1,1,5.0,5,1.0
436,10,0.5,1,13,0,0,5.0,5,1.0
436,10,0.5,1,14,1,1,5.0,5,1.0
436,10,0.5,1,15,0,0,5.0,5,1.0
436,10,0.5,1,16,1,1,5.0,5,1.0
436,10,0.5,1,17,0,0,5.0,5,1.0
436,10,0.5,1,18,1,1,5.0,5,1.0
436,10,0.5,1,19,0,0,5.0,5,1.0
436,10,0.5,1,20,1,1,5.0,5,1.0
436,10,0.5,1,21,0,0,5.0,5,1.0
436,10,0.5,1,22,1,1,5.0,5,1.0
436,10,0.5,1,23,0,0,5.0,5,1.0
436,10,0.5,1,24,1,1,5.0,5,1.0
436,10,0.5,1,25,0,0,5.0,5,1.0
436,10,0.5,1,26,1,1,5.0,5,1.0
436,10,0.5,1,27,0,0,5.0,5,1.0
436,10,0.5,1,28,1,1,5.0,5,1.0
436,10,0.5,1,29,0,0,5.0,5,1.0
436,10,0.5,1,30,1,1,5.0,5,1.0
436,10,0.5,1,31,0,0,5.0,5,1.0
436,10,0.5,1,32,1,1,5.0,5,1.0
436,10,0.5,1,33,0,0,5.0,5,1.0
436,10,0.5,1,34,1,1,5.0,5,1.0
436,10,0.5,1,35,0,0,5.0,5,1.0
436,10,0.5,1,36,1,1,5.0,5,1.0
436,10,0.5,1,37,0,0,5.0,5,1.0
436,10,0.5,1,38,1,1,5.0,5,1.0
436,10,0.5,1,39,0,0,5.0,5,1.0
436,10,0.5,1,40,1,1,5.0,5,1.0
436,10,0.5,1,41,0,0,5.0,5,1.0
436,10,0.5,1,42,1,1,5.0,5,1.0
436,10,0.5,1,43,0,0,5.0,5,1.0
436,10,0.5,1,44,1,1,5.0,5,1.0
436,10,0.5,1,45,0,0,5.0,5,1.0
436,10,0.5,1,46,1,1,5.0,5,1.0
436,10,0.5,1,47,0,0,5.0,5,1.0
436,10,0.5,1,48,1,1,5.0,5,1.0
436,10,0.5,1,49,0,0,5.0,5,1.0
436,10,0.5,1,50,1,1,5.0,5,1.0
436,10,0.5,1,51,0,0,5.0,5,1.0
436,10,0.5,1,52,1,1,5.0,5,1.0
436,10,0.5,1,53,0,0,5.0,5,1.0
436,10,0.5,1,54,1,1,5.0,5,1.0
436,10,0.5,1,55,0,0,5.0,5,1.0
436,10,0.5,1,56,1,1,5.0,5,1.0
436,10,0.5,1,57,0,0,5.0,5,1.0
436,10,0.5,1,58,1,1,5.0,5,1.0
436,10,0.5,1,59,0,0,5.0,5,1.0
436,10,0.5,1,60,1,1,5.0,5,1.0
436,10,0.5,1,61,0,0,5.0,5,1.0
436,10,0.5,1,62,1,1,5.0,5,1.0
436,10,0.5,1,63,0,0,5.0,5,1.0
436,10,0.5,1,64,1,1,5.0,5,1.0
436,10,0.5,1,65,0,0,5.0,5,1.0
436,10,0.5,1,66,1,1,5.0,5,1.0
436,10,0.5,1,67,0,0,5.0,5,1.0
436,10,0.5,1,68,1,1,5.0,5,1.0
436,10,0.5,1,69,0,0,5.0,5,1.0
436,10,0.5,1,70,1,1,5.0,5,1.0
436,10,0.5,1,71,0,0,5.0,5,1.0
436,10,0.5,1,72,1,1,5.0,5,1.0
436,10,0.5,1,73,0,0,5.0,5,1.0
436,10,0.5,1,74,1,1,5.0,5,1.0
436,10,0.5,1,75,0,0,5.0,5,1.0
436,10,0.5,1,76,1,1,5.0,5,1.0
436,10,0.5,1,77,0,0,5.0,5,1.0
436,10,0.5,1,78,1,1,5.0,5,1.0
436,10,0.5,1,79,0,0,5.0,5,1.0
436,10,0.5,1,80,1,1,5.0,5,1.0
436,10,0.5,1,81,0,0,5.0,5,1.0
436,10,0.5,1,82,1,1,5.0,5,1.0
436,10,0.5,1,83,0,0,5.0,5,1.0
436,10,0.5,1,84,1,1,5.0,5,1.0
436,10,0.5,1,85,0,0,5.0,5,1.0
436,10,0.5,1,86,1,1,5.0,5,1.0
436,10,0.5,1,87,0,0,5.0,5,1.0
436,10,0.5,1,88,1,1,5.0,5,1.0
436,10,0.5,1,89,0,0,5.0,5,1.0
436,10,0.5,1,90,1,1,5.0,5,1.0
436,10,0.5,1,91,0,0,5.0,5,1.0
436,10,0.5,1,92,1,1,5.0,5,1.0
436,10,0.5,1,93,0,0,5.0,5,1.0
436,10,0.5,1,94,1,1,5.0,5,1.0
436,10,0.5,1,95,0,0,5.0,5,1.0
436,10,0.5,1,96,1,1,5.0,5,1.0
436,10,0.5,1,97,0,0,5.0,5,1.0
436,10,0.5,1,98,1,1,5.0,5,1.0
436,10,0.5,1,99,0,0,5.0,5,1.0
436,10,0.5,2,0,0,0,,2,
436,10,0.5,2,1,0,0,2.0,2,1.0
436,10,0.5,2,2,0,0,2.0,2,1.0
436,10,0.5,2,3,0,0,2.0,2,1.0
436,10,0.5,2,4,0,0,2.0,2,1.0
436,10,0.5,2,5,0,0,2.0,2,1.0
436,10,0.5,2,6,0,0,2.0,2,1.0
436,10,0.5,2,7,0,0,2.0,2,1.0
436,10,0.5,2,8,0,0,2.0,2,1.0
436,10,0.5,2,9,0,0,2.0,2,1.0
436,10,0.5,2,10,0,0,2.0,2,1.0
436,10,0.5,2,11,0,0,2.0,2,1.0
436,10,0.5,2,12,0,0,2.0,2,1.0
436,10,0.5,2,13,0,0,2.0,2,1.0
436,10,0.5,2,14,0,0,2.0,2,1.0
436,10,0.5,2,15,0,0,2.0,2,1.0
436,10,0.5,2,16,0,0,2.0,2,1.0
436,10,0.5,2,17,0,0,2.0,2,1.0
436,10,0.5,2,18,0,0,2.0,2,1.0
436,10,0.5,2,19,0,0,2.0,2,1.0
436,10,0.5,2,20,0,0,2.0,2,1.0
436,10,0.5,2,21,0,0,2.0,2,1.0
436,10,0.5,2,22,0,0,2.0,2,1.0
436,10,0.5,2,23,0,0,2.0,2,1.0
436,10,0.5,2,24,0,0,2.0,2,1.0
436,10,0.5,2,25,0,0,2.0,2,1.0
436,10,0.5,2,26,0,0,2.0,2,1.0
436,10,0.5,2,27,0,0,2.0,2,1.0
436,10,0.5,2,28,0,0,2.0,2,1.0
436,10,0.5,2,29,0,0,2.0,2,1.0
436,10,0.5,2,30,0,0,2.0,2,1.0
436,10,0.5,2,31,0,0,2.0,2,1.0
436,10,0.5,2,32,0,0,2.0,2,1.0
436,10,0.5,2,33,0,0,2.0,2,1.0
436,10,0.5,2,34,0,0,2.0,2,1.0
436,10,0.5,2,35,0,0,2.0,2,1.0
436,10,0.5,2,36,0,0,2.0,2,1.0
436,10,0.5,2,37,0,0,2.0,2,1.0
436,10,0.5,2,38,0,0,2.0,2,1.0
436,10,0.5,2,39,0,0,2.0,2,1.0
436,10,0.5,2,40,0,0,2.0,2,1.0
436,10,0.5,2,41,0,0,2.0,2,1.0
436,10,0.5,2,42,0,0,2.0,2,1.0
436,10,0.5,2,43,0,0,2.0,2,1.0
436,10,0.5,2,44,0,0,2.0,2,1.0
436,10,0.5,2,45,0,0,2.0,2,1.0
436,10,0.5,2,46,0,0,2.0,2,1.0
436,10,0.5,2,47,0,0,2.0,2,1.0
436,10,0.5,2,48,0,0,2.0,2,1.0
436,10,0.5,2,49,0,0,2.0,2,1.0
436,10,0.5,2,50,0,0,2.0,2,1.0
436,10,0.5,2,51,0,0,2.0,2,1.0
436,10,0.5,2,52,0,0,2.0,2,1.0
436,10,0.5,2,53,0,0,2.0,2,1.0
436,10,0.5,2,54,0,0,2.0,2,1.0
436,10,0.5,2,55,0,0,2.0,2,1.0
436,10,0.5,2,56,0,0,2.0,2,1.0
436,10,0.5,2,57,0,0,2.0,2,1.0
436,10,0.5,2,58,0,0,2.0,2,1.0
436,10,0.5,2,59,0,0,2.0,2,1.0
436,10,0.5,2,60,0,0,2.0,2,1.0
436,10,0.5,2,61,0,0,2.0,2,1.0
436,10,0.5,2,62,0,0,2.0,2,1.0
436,10,0.5,2,63,0,0,2.0,2,1.0
436,10,0.5,2,64,0,0,2.0,2,1.0
436,10,0.5,2,65,0,0,2.0,2,1.0
436,10,0.5,2,66,0,0,2.0,2,1.0
436,10,0.5,2,67,0,0,2.0,2,1.0
436,10,0.5,2,68,0,0,2.0,2,1.0
436,10,0.5,2,69,0,0,2.0,2,1.0
436,10,0.5,2,70,0,0,2.0,2,1.0
436,10,0.5,2,71,0,0,2.0,2,1.0
436,10,0.5,2,72,0,0,2.0,2,1.0
436,10,0.5,2,73,0,0,2.0,2,1.0
436,10,0.5,2,74,0,0,2.0,2,1.0
436,10,0.5,2,75,0,0,2.0,2,1.0
436,10,0.5,2,76,0,0,2.0,2,1.0
436,10,0.5,2,77,0,0,2.0,2,1.0
436,10,0.5,2,78,0,0,2.0,2,1.0
436,10,0.5,2,79,0,0,2.0,2,1.0
436,10,0.5,2,80,0,0,2.0,2,1.0
436,10,0.5,2,81,0,0,2.0,2,1.0
436,10,0.5,2,82,0,0,2.0,2,1.0
436,10,0.5,2,83,0,0,2.0,2,1.0
436,10,0.5,2,84,0,0,2.0,2,1.0
436,10,0.5,2,85,0,0,2.0,2,1.0
436,10,0.5,2,86,0,0,2.0,2,1.0
436,10,0.5,2,87,0,0,2.0,2,1.0
436,10,0.5,2,88,0,0,2.0,2,1.0
436,10,0.5,2,89,0,0,2.0,2,1.0
436,10,0.5,2,90,0,0,2.0,2,1.0
436,10,0.5,2,91,0,0,2.0,2,1.0
436,10,0.5,2,92,0,0,2.0,2,1.0
436,10,0.5,2,93,0,0,2.0,2,1.0
436,10,0.5,2,94,0,0,2.0,2,1.0
436,10,0.5,2,95,0,0,2.0,2,1.0
436,10,0.5,2,96,0,0,2.0,2,1.0
436,10,0.5,2,97,0,0,2.0,2,1.0
436,10,0.5,2,98,0,0,2.0,2,1.0
436,10,0.5,2,99,0,0,2.0,2,1.0
436,10,0.5,3,0,0,0,,3,
436,10,0.5,3,1,0,0,3.0,3,1.0
436,10,0.5,3,2,0,0,3.0,3,1.0
436,10,0.5,3,3,0,0,3.0,3,1.0
436,10,0.5,3,4,0,0,3.0,3,1.0
436,10,0.5,3,5,0,0,3.0,3,1.0
436,10,0.5,3,6,0,0,3.0,3,1.0
436,10,0.5,3,7,0,0,3.0,3,1.0
436,10,0.5,3,8,0,0,3.0,3,1.0
436,10,0.5,3,9,0,0,3.0,3,1.0
436,10,0.5,3,10,0,0,3.0,3,1.0
436,10,0.5,3,11,0,0,3.0,3,1.0
436,10,0.5,3,12,0,0,3.0,3,1.0
436,10,0.5,3,13,0,0,3.0,3,1.0
436,10,0.5,3,14,0,0,3.0,3,1.0
436,10,0.5,3,15,0,0,3.0,3,1.0
436,10,0.5,3,16,0,0,3.0,3,1.0
436,10,0.5,3,17,0,0,3.0,3,1.0
436,10,0.5,3,18,0,0,3.0,3,1.0
436,10,0.5,3,19,0,0,3.0,3,1.0
436,10,0.5,3,20,0,0,3.0,3,1.0
436,10,0.5,3,21,0,0,3.0,3,1.0
436,10,0.5,3,22,0,0,3.0,3,1.0
436,10,0.5,3,23,0,0,3.0,3,1.0
436,10,0.5,3,24,0,0,3.0,3,1.0
436,10,0.5,3,25,0,0,3.0,3,1.0
436,10,0.5,3,26,0,0,3.0,3,1.0
436,10,0.5,3,27,0,0,3.0,3,1.0
436,10,0.5,3,28,0,0,3.0,3,1.0
436,10,0.5,3,29,0,0,3.0,3,1.0
436,10,0.5,3,30,0,0,3.0,3,1.0
436,10,0.5,3,31,0,0,3.0,3,1.0
436,10,0.5,3,32,0,0,3.0,3,1.0
436,10,0.5,3,33,0,0,3.0,3,1.0
436,10,0.5,3,34,0,0,3.0,3,1.0
436,10,0.5,3,35,0,0,3.0,3,1.0
436,10,0.5,3,36,0,0,3.0,3,1.0
436,10,0.5,3,37,0,0,3.0,3,1.0
436,10,0.5,3,38,0,0,3.0,3,1.0
436,10,0.5,3,39,0,0,3.0,3,1.0
436,10,0.5,3,40,0,0,3.0,3,1.0
436,10,0.5,3,41,0,0,3.0,3,1.0
436,10,0.5,3,42,0,0,3.0,3,1.0
436,10,0.5,3,43,0,0,3.0,3,1.0
436,10,0.5,3,44,0,0,3.0,3,1.0
436,10,0.5,3,45,0,0,3.0,3,1.0
436,10,0.5,3,46,0,0,3.0,3,1.0
436,10,0.5,3,47,0,0,3.0,3,1.0
436,10,0.5,3,48,0,0,3.0,3,1.0
436,10,0.5,3,49,0,0,3.0,3,1.0
436,10,0.5,3,50,0,0,3.0,3,1.0
436,10,0.5,3,51,0,0,3.0,3,1.0
436,10,0.5,3,52,0,0,3.0,3,1.0
436,10,0.5,3,53,0,0,3.0,3,1.0
436,10,0.5,3,54,0,0,3.0,3,1.0
436,10,0.5,3,55,0,0,3.0,3,1.0
436,10,0.5,3,56,0,0,3.0,3,1.0
436,10,0.5,3,57,0,0,3.0,3,1.0
436,10,0.5,3,58,0,0,3.0,3,1.0
436,10,0.5,3,59,0,0,3.0,3,1.0
436,10,0.5,3,60,0,0,3.0,3,1.0
436,10,0.5,3,61,0,0,3.0,3,1.0
436,10,0.5,3,62,0,0,3.0,3,1.0
436,10,0.5,3,63,0,0,3.0,3,1.0
436,10,0.5,3,64,0,0,3.0,3,1.0
436,10,0.5,3,65,0,0,3.0,3,1.0
436,10,0.5,3,66,0,0,3.0,3,1.0
436,10,0.5,3,67,0,0,3.0,3,1.0
436,10,0.5,3,68,0,0,3.0,3,1.0
436,10,0.5,3,69,0,0,3.0,3,1.0
436,10,0.5,3,70,0,0,3.0,3,1.0
436,10,0.5,3,71,0,0,3.0,3,1.0
436,10,0.5,3,72,0,0,3.0,3,1.0
436,10,0.5,3,73,0,0,3.0,3,1.0
436,10,0.5,3,74,0,0,3.0,3,1.0
436,10,0.5,3,75,0,0,3.0,3,1.0
436,10,0.5,3,76,0,0,3.0,3,1.0
436,10,0.5,3,77,0,0,3.0,3,1.0
436,10,0.5,3,78,0,0,3.0,3,1.0
436,10,0.5,3,79,0,0,3.0,3,1.0
436,10,0.5,3,80,0,0,3.0,3,1.0
436,10,0.5,3,81,0,0,3.0,3,1.0
436,10,0.5,3,82,0,0,3.0,3,1.0
436,10,0.5,3,83,0,0,3.0,3,1.0
436,10,0.5,3,84,0,0,3.0,3,1.0
436,10,0.5,3,85,0,0,3.0,3,1.0
436,10,0.5,3,86,0,0,3.0,3,1.0
436,10,0.5,3,87,0,0,3.0,3,1.0
436,10,0.5,3,88,0,0,3.0,3,1.0
436,10,0.5,3,89,0,0,3.0,3,1.0
436,10,0.5,3,90,0,0,3.0,3,1.0
436,10,0.5,3,91,0,0,3.0,3,1.0
436,10,0.5,3,92,0,0,3.0,3,1.0
436,10,0.5,3,93,0,0,3.0,3,1.0
436,10,0.5,3,94,0,0,3.0,3,1.0
436,10,0.5,3,95,0,0,3.0,3,1.0
436,10,0.5,3,96,0,0,3.0,3,1.0
436,10,0.5,3,97,0,0,3.0,3,1.0
436,10,0.5,3,98,0,0,3.0,3,1.0
436,10,0.5,3,99,0,0,3.0,3,1.0
436,10,0.5,4,0,1,1,,1,
436,10,0.5,4,1,0,0,1.0,1,1.0
436,10,0.5,4,2,0,0,1.0,1,1.0
436,10,0.5,4,3,0,0,1.0,1,1.0
436,10,0.5,4,4,0,0,1.0,1,1.0
436,10,0.5,4,5,0,0,1.0,1,1.0
436,10,0.5,4,6,0,0,1.0,1,1.0
436,10,0.5,4,7,0,0,1.0,1,1.0
436,10,0.5,4,8,0,0,1.0,1,1.0
436,10,0.5,4,9,0,0,1.0,1,1.0
436,10,0.5,4,10,0,0,1.0,1,1.0
436,10,0.5,4,11,0,0,1.0,1,1.0
436,10,0.5,4,12,0,0,1.0,1,1.0
436,10,0.5,4,13,0,0,1.0,1,1.0
436,10,0.5,4,14,0,0,1.0,1,1.0
436,10,0.5,4,15,0,0,1.0,1,1.0
436,10,0.5,4,16,0,0,1.0,1,1.0
436,10,0.5,4,17,0,0,1.0,1,1.0
436,10,0.5,4,18,0,0,1.0,1,1.0
436,10,0.5,4,19,0,0,1.0,1,1.0
436,10,0.5,4,20,0,0,1.0,1,1.0
436,10,0.5,4,21,0,0,1.0,1,1.0
436,10,0.5,4,22,0,0,1.0,1,1.0
436,10,0.5,4,23,0,0,1.0,1,1.0
436,10,0.5,4,24,0,0,1.0,1,1.0
436,10,0.5,4,25,0,0,1.0,1,1.0
436,10,0.5,4,26,0,0,1.0,1,1.0
436,10,0.5,4,27,0,0,1.0,1,1.0
436,10,0.5,4,28,0,0,1.0,1,1.0
436,10,0.5,4,29,0,0,1.0,1,1.0
436,10,0.5,4,30,0,0,1.0,1,1.0
436,10,0.5,4,31,0,0,1.0,1,1.0
436,10,0.5,4,32,0,0,1.0,1,1.0
436,10,0.5,4,33,0,0,1.0,1,1.0
436,10,0.5,4,34,0,0,1.0,1,1.0
436,10,0.5,4,35,0,0,1.0,1,1.0
436,10,0.5,4,36,0,0,1.0,1,1.0
436,10,0.5,4,37,0,0,1.0,1,1.0
436,10,0.5,4,38,0,0,1.0,1,1.0
436,10,0.5,4,39,0,0,1.0,1,1.0
436,10,0.5,4,40,0,0,1.0,1,1.0
436,10,0.5,4,41,0,0,1.0,1,1.0
436,10,0.5,4,42,0,0,1.0,1,1.0
436,10,0.5,4,43,0,0,1.0,1,1.0
436,10,0.5,4,44,0,0,1.0,1,1.0
436,10,0.5,4,45,0,0,1.0,1,1.0
436,10,0.5,4,46,0,0,1.0,1,1.0
436,10,0.5,4,47,0,0,1.0,1,1.0
436,10,0.5,4,48,0,0,1.0,1,1.0
436,10,0.5,4,49,0,0,1.0,1,1.0
436,10,0.5,4,50,0,0,1.0,1,1.0
436,10,0.5,4,51,0,0,1.0,1,1.0
436,10,0.5,4,52,0,0,1.0,1,1.0
436,10,0.5,4,53,0,0,1.0,1,1.0
436,10,0.5,4,54,0,0,1.0,1,1.0
436,10,0.5,4,55,0,0,1.0,1,1.0
436,10,0.5,4,56,0,0,1.0,1,1.0
436,10,0.5,4,57,0,0,1.0,1,1.0
436,10,0.5,4,58,0,0,1.0,1,1.0
436,10,0.5,4,59,0,0,1.0,1,1.0
436,10,0.5,4,60,0,0,1.0,1,1.0
436,10,0.5,4,61,0,0,1.0,1,1.0
436,10,0.5,4,62,0,0,1.0,1,1.0
436,10,0.5,4,63,0,0,1.0,1,1.0
436,10,0.5,4,64,0,0,1.0,1,1.0
436,10,0.5,4,65,0,0,1.0,1,1.0
436,10,0.5,4,66,0,0,1.0,1,1.0
436,10,0.5,4,67,0,0,1.0,1,1.0
436,10,0.5,4,68,0,0,1.0,1,1.0
436,10,0.5,4,69,0,0,1.0,1,1.0
436,10,0.5,4,70,0,0,1.0,1,1.0
436,10,0.5,4,71,0,0,1.0,1,1.0
436,10,0.5,4,72,0,0,1.0,1,1.0
436,10,0.5,4,73,0,0,1.0,1,1.0
436,10,0.5,4,74,0,0,1.0,1,1.0
436,10,0.5,4,75,0,0,1.0,1,1.0
436,10,0.5,4,76,0,0,1.0,1,1.0
436,10,0.5,4,77,0,0,1.0,1,1.0
436,10,0.5,4,78,0,0,1.0,1,1.0
436,10,0.5,4,79,0,0,1.0,1,1.0
436,10,0.5,4,80,0,0,1.0,1,1.0
436,10,0.5,4,81,0,0,1.0,1,1.0
436,10,0.5,4,82,0,0,1.0,1,1.0
436,10,0.5,4,83,0,0,1.0,1,1.0
436,10,0.5,4,84,0,0,1.0,1,1.0
436,10,0.5,4,85,0,0,1.0,1,1.0
436,10,0.5,4,86,0,0,1.0,1,1.0
436,10,0.5,4,87,0,0,1.0,1,1.0
436,10,0.5,4,88,0,0,1.0,1,1.0
436,10,0.5,4,89,0,0,1.0,1,1.0
436,10,0.5,4,90,0,0,1.0,1,1.0
436,10,0.5,4,91,0,0,1.0,1,1.0
436,10,0.5,4,92,0,0,1.0,1,1.0
436,10,0.5,4,93,0,0,1.0,1,1.0
436,10,0.5,4,94,0,0,1.0,1,1.0
436,10,0.5,4,95,0,0,1.0,1,1.0
436,10,0.5,4,96,0,0,1.0,1,1.0
436,10,0.5,4,97,0,0,1.0,1,1.0
436,10,0.5,4,98,0,0,1.0,1,1.0
436,10,0.5,4,99,0,0,1.0,1,1.0
436,10,0.5,5,0,0,0,,5,
436,10,0.5,5,1,1,1,5.0,5,1.0
436,10,0.5,5,2,0,0,5.0,5,1.0
436,10,0.5,5,3,1,1,5.0,5,1.0
436,10,0.5,5,4,0,0,5.0,5,1.0
436,10,0.5,5,5,1,1,5.0,5,1.0
436,10,0.5,5,6,0,0,5.0,5,1.0
436,10,0.5,5,7,1,1,5.0,5,1.0
436,10,0.5,5,8,0,0,5.0,5,1.0
436,10,0.5,5,9,1,1,5.0,5,1.0
436,10,0.5,5,10,0,0,5.0,5,1.0
436,10,0.5,5,11,1,1,5.0,5,1.0
436,10,0.5,5,12,0,0,5.0,5,1.0
436,10,0.5,5,13,1,1,5.0,5,1.0
436,10,0.5,5,14,0,0,5.0,5,1.0
436,10,0.5,5,15,1,1,5.0,5,1.0
436,10,0.5,5,16,0,0,5.0,5,1.0
436,10,0.5,5,17,1,1,5.0,5,1.0
436,10,0.5,5,18,0,0,5.0,5,1.0
436,10,0.5,5,19,1,1,5.0,5,1.0
436,10,0.5,5,20,0,0,5.0,5,1.0
436,10,0.5,5,21,1,1,5.0,5,1.0
436,10,0.5,5,22,0,0,5.0,5,1.0
436,10,0.5,5,23,1,1,5.0,5,1.0
436,10,0.5,5,24,0,0,5.0,5,1.0
436,10,0.5,5,25,1,1,5.0,5,1.0
436,10,0.5,5,26,0,0,5.0,5,1.0
436,10,0.5,5,27,1,1,5.0,5,1.0
436,10,0.5,5,28,0,0,5.0,5,1.0
436,10,0.5,5,29,1,1,5.0,5,1.0
436,10,0.5,5,30,0,0,5.0,5,1.0
436,10,0.5,5,31,1,1,5.0,5,1.0
436,10,0.5,5,32,0,0,5.0,5,1.0
436,10,0.5,5,33,1,1,5.0,5,1.0
436,10,0.5,5,34,0,0,5.0,5,1.0
436,10,0.5,5,35,1,1,5.0,5,1.0
436,10,0.5,5,36,0,0,5.0,5,1.0
436,10,0.5,5,37,1,1,5.0,5,1.0
436,10,0.5,5,38,0,0,5.0,5,1.0
436,10,0.5,5,39,1,1,5.0,5,1.0
436,10,0.5,5,40,0,0,5.0,5,1.0
436,10,0.5,5,41,1,1,5.0,5,1.0
436,10,0.5,5,42,0,0,5.0,5,1.0
436,10,0.5,5,43,1,1,5.0,5,1.0
436,10,0.5,5,44,0,0,5.0,5,1.0
436,10,0.5,5,45,1,1,5.0,5,1.0
436,10,0.5,5,46,0,0,5.0,5,1.0
436,10,0.5,5,47,1,1,5.0,5,1.0
436,10,0.5,5,48,0,0,5.0,5,1.0
436,10,0.5,5,49,1,1,5.0,5,1.0
436,10,0.5,5,50,0,0,5.0,5,1.0
436,10,0.5,5,51,1,1,5.0,5,1.0
436,10,0.5,5,52,0,0,5.0,5,1.0
436,10,0.5,5,53,1,1,5.0,5,1.0
436,10,0.5,5,54,0,0,5.0,5,1.0
436,10,0.5,5,55,1,1,5.0,5,1.0
436,10,0.5,5,56,0,0,5.0,5,1.0
436,10,0.5,5,57,1,1,5.0,5,1.0
436,10,0.5,5,58,0,0,5.0,5,1.0
436,10,0.5,5,59,1,1,5.0,5,1.0
436,10,0.5,5,60,0,0,5.0,5,1.0
436,10,0.5,5,61,1,1,5.0,5,1.0
436,10,0.5,5,62,0,0,5.0,5,1.0
436,10,0.5,5,63,1,1,5.0,5,1.0
436,10,0.5,5,64,0,0,5.0,5,1.0
436,10,0.5,5,65,1,1,5.0,5,1.0
436,10,0.5,5,66,0,0,5.0,5,1.0
436,10,0.5,5,67,1,1,5.0,5,1.0
436,10,0.5,5,68,0,0,5.0,5,1.0
436,10,0.5,5,69,1,1,5.0,5,1.0
436,10,0.5,5,70,0,0,5.0,5,1.0
436,10,0.5,5,71,1,1,5.0,5,1.0
436,10,0.5,5,72,0,0,5.0,5,1.0
436,10,0.5,5,73,1,1,5.0,5,1.0
436,10,0.5,5,74,0,0,5.0,5,1.0
436,10,0.5,5,75,1,1,5.0,5,1.0
436,10,0.5,5,76,0,0,5.0,5,1.0
436,10,0.5,5,77,1,1,5.0,5,1.0
436,10,0.5,5,78,0,0,5.0,5,1.0
436,10,0.5,5,79,1,1,5.0,5,1.0
436,10,0.5,5,80,0,0,5.0,5,1.0
436,10,0.5,5,81,1,1,5.0,5,1.0
436,10,0.5,5,82,0,0,5.0,5,1.0
436,10,0.5,5,83,1,1,5.0,5,1.0
436,10,0.5,5,84,0,0,5.0,5,1.0
436,10,0.5,5,85,1,1,5.0,5,1.0
436,10,0.5,5,86,0,0,5.0,5,1.0
436,10,0.5,5,87,1,1,5.0,5,1.0
436,10,0.5,5,88,0,0,5.0,5,1.0
436,10,0.5,5,89,1,1,5.0,5,1.0
436,10,0.5,5,90,0,0,5.0,5,1.0
436,10,0.5,5,91,1,1,5.0,5,1.0
436,10,0.5,5,92,0,0,5.0,5,1.0
436,10,0.5,5,93,1,1,5.0,5,1.0
436,10,0.5,5,94,0,0,5.0,5,1.0
436,10,0.5,5,95,1,1,5.0,5,1.0
436,10,0.5,5,96,0,0,5.0,5,1.0
436,10,0.5,5,97,1,1,5.0,5,1.0
436,10,0.5,5,98,0,0,5.0,5,1.0
436,10,0.5,5,99,1,1,5.0,5,1.0
436,10,0.5,6,0,0,0,,4,
436,10,0.5,6,1,1,1,4.0,4,1.0
436,10,0.5,6,2,0,0,4.0,4,1.0
436,10,0.5,6,3,1,1,4.0,4,1.0
436,10,0.5,6,4,0,0,4.0,4,1.0
436,10,0.5,6,5,1,1,4.0,4,1.0
436,10,0.5,6,6,0,0,4.0,4,1.0
