1140,11,0.2,0,80,0,0,2.0,2,1.0
1140,11,0.2,0,81,0,0,2.0,2,1.0
1140,11,0.2,0,82,0,0,2.0,2,1.0
1140,11,0.2,0,83,0,0,2.0,2,1.0
1140,11,0.2,0,84,0,0,2.0,2,1.0
1140,11,0.2,0,85,0,0,2.0,2,1.0
1140,11,0.2,0,86,0,0,2.0,2,1.0
1140,11,0.2,0,87,0,0,2.0,2,1.0
1140,11,0.2,0,88,0,0,2.0,2,1.0
1140,11,0.2,0,89,0,0,2.0,2,1.0
1140,11,0.2,0,90,0,0,2.0,2,1.0
1140,11,0.2,0,91,0,0,2.0,2,1.0
1140,11,0.2,0,92,0,0,2.0,2,1.0
1140,11,0.2,0,93,0,0,2.0,2,1.0
1140,11,0.2,0,94,0,0,2.0,2,1.0
1140,11,0.2,0,95,0,0,2.0,2,1.0
1140,11,0.2,0,96,0,0,2.0,2,1.0
1140,11,0.2,0,97,0,0,2.0,2,1.0
1140,11,0.2,0,98,0,0,2.0,2,1.0
1140,11,0.2,0,99,0,0,2.0,2,1.0
1140,11,0.2,1,0,1,-1,,4,
1140,11,0.2,1,1,0,0,4.0,4,1.0
1140,11,0.2,1,2,1,1,4.0,4,1.0
1140,11,0.2,1,3,0,0,4.0,4,1.0
1140,11,0.2,1,4,1,1,4.0,4,1.0
1140,11,0.2,1,5,0,0,4.0,4,1.0
1140,11,0.2,1,6,1,1,4.0,4,1.0
1140,11,0.2,1,7,0,0,4.0,4,1.0
1140,11,0.2,1,8,1,1,4.0,4,1.0
1140,11,0.2,1,9,0,0,4.0,4,1.0
1140,11,0.2,1,10,1,1,4.0,4,1.0
1140,11,0.2,1,11,0,0,4.0,4,1.0
1140,11,0.2,1,12,1,1,4.0,4,1.0
1140,11,0.2,1,13,0,0,4.0,4,1.0
1140,11,0.2,1,14,1,1,4.0,4,1.0
1140,11,0.2,1,15,0,0,4.0,4,1.0
1140,11,0.2,1,16,1,1,4.0,4,1.0
1140,11,0.2,1,17,0,0,4.0,4,1.0
1140,11,0.2,1,18,1,1,4.0,4,1.0
1140,11,0.2,1,19,0,0,4.0,4,1.0
1140,11,0.2,1,20,1,1,4.0,4,1.0
1140,11,0.2,1,21,0,0,4.0,4,1.0
1140,11,0.2,1,22,1,1,4.0,4,1.0
1140,11,0.2,1,23,0,0,4.0,4,1.0
1140,11,0.2,1,24,1,1,4.0,4,1.0
1140,11,0.2,1,25,0,0,4.0,4,1.0
1140,11,0.2,1,26,1,1,4.0,4,1.0
1140,11,0.2,1,27,0,0,4.0,4,1.0
1140,11,0.2,1,28,1,1,4.0,4,1.0
1140,11,0.2,1,29,0,0,4.0,4,1.0
1140,11,0.2,1,30,1,1,4.0,4,1.0
1140,11,0.2,1,31,0,0,4.0,4,1.0
1140,11,0.2,1,32,1,1,4.0,4,1.0
1140,11,0.2,1,33,0,0,4.0,4,1.0
1140,11,0.2,1,34,1,1,4.0,4,1.0
1140,11,0.2,1,35,0,0,4.0,4,1.0
1140,11,0.2,1,36,1,1,4.0,4,1.0
1140,11,0.2,1,37,0,0,4.0,4,1.0
1140,11,0.2,1,38,1,1,4.0,4,1.0
1140,11,0.2,1,39,0,0,4.0,4,1.0
1140,11,0.2,1,40,1,1,4.0,4,1.0
1140,11,0.2,1,41,0,0,4.0,4,1.0
1140,11,0.2,1,42,1,1,4.0,4,1.0
1140,11,0.2,1,43,0,0,4.0,4,1.0
1140,11,0.2,1,44,1,1,4.0,4,1.0
1140,11,0.2,1,45,0,0,4.0,4,1.0
1140,11,0.2,1,46,1,1,4.0,4,1.0
1140,11,0.2,1,47,0,0,4.0,4,1.0
1140,11,0.2,1,48,1,1,4.0,4,1.0
1140,11,0.2,1,49,0,0,4.0,4,1.0
1140,11,0.2,1,50,1,1,4.0,4,1.0
1140,11,0.2,1,51,0,0,4.0,4,1.0
1140,11,0.2,1,52,1,1,4.0,4,1.0
1140,11,0.2,1,53,0,0,4.0,4,1.0
1140,11,0.2,1,54,1,1,4.0,4,1.0
1140,11,0.2,1,55,0,0,4.0,4,1.0
1140,11,0.2,1,56,1,1,4.0,4,1.0
1140,11,0.2,1,57,0,0,4.0,4,1.0
1140,11,0.2,1,58,1,1,4.0,4,1.0
1140,11,0.2,1,59,0,0,4.0,4,1.0
1140,11,0.2,1,60,1,1,4.0,4,1.0
1140,11,0.2,1,61,0,0,4.0,4,1.0
1140,11,0.2,1,62,1,1,4.0,4,1.0
1140,11,0.2,1,63,0,0,4.0,4,1.0
1140,11,0.2,1,64,1,1,4.0,4,1.0
1140,11,0.2,1,65,0,0,4.0,4,1.0
1140,11,0.2,1,66,1,1,4.0,4,1.0
1140,11,0.2,1,67,0,0,4.0,4,1.0
1140,11,0.2,1,68,1,1,4.0,4,1.0
1140,11,0.2,1,69,0,0,4.0,4,1.0
1140,11,0.2,1,70,1,1,4.0,4,1.0
1140,11,0.2,1,71,0,0,4.0,4,1.0
1140,11,0.2,1,72,1,1,4.0,4,1.0
1140,11,0.2,1,73,0,0,4.0,4,1.0
1140,11,0.2,1,74,1,1,4.0,4,1.0
1140,11,0.2,1,75,0,0,4.0,4,1.0
1140,11,0.2,1,76,1,1,4.0,4,1.0
1140,11,0.2,1,77,0,0,4.0,4,1.0
1140,11,0.2,1,78,1,1,4.0,4,1.0
1140,11,0.2,1,79,0,0,4.0,4,1.0
1140,11,0.2,1,80,1,1,4.0,4,1.0
1140,11,0.2,1,81,0,0,4.0,4,1.0
1140,11,0.2,1,82,1,1,4.0,4,1.0
1140,11,0.2,1,83,0,0,4.0,4,1.0
1140,11,0.2,1,84,1,1,4.0,4,1.0
1140,11,0.2,1,85,0,0,4.0,4,1.0
1140,11,0.2,1,86,1,1,4.0,4,1.0
1140,11,0.2,1,87,0,0,4.0,4,1.0
1140,11,0.2,1,88,1,1,4.0,4,1.0
1140,11,0.2,1,89,0,0,4.0,4,1.0
1140,11,0.2,1,90,1,1,4.0,4,1.0
1140,11,0.2,1,91,0,0,4.0,4,1.0
1140,11,0.2,1,92,1,1,4.0,4,1.0
1140,11,0.2,1,93,0,0,4.0,4,1.0
1140,11,0.2,1,94,1,1,4.0,4,1.0
1140,11,0.2,1,95,0,0,4.0,4,1.0
1140,11,0.2,1,96,1,1,4.0,4,1.0
1140,11,0.2,1,97,0,0,4.0,4,1.0
1140,11,0.2,1,98,1,1,4.0,4,1.0
1140,11,0.2,1,99,0,0,4.0,4,1.0
1140,11,0.2,2,0,1,-1,,2,
1140,11,0.2,2,1,0,0,2.0,2,1.0
1140,11,0.2,2,2,0,0,2.0,2,1.0
1140,11,0.2,2,3,0,0,2.0,2,1.0
1140,11,0.2,2,4,0,0,2.0,2,1.0
1140,11,0.2,2,5,0,0,2.0,2,1.0
1140,11,0.2,2,6,0,0,2.0,2,1.0
1140,11,0.2,2,7,0,0,2.0,2,1.0
1140,11,0.2,2,8,0,0,2.0,2,1.0
1140,11,0.2,2,9,0,0,2.0,2,1.0
1140,11,0.2,2,10,0,0,2.0,2,1.0
1140,11,0.2,2,11,0,0,2.0,2,1.0
1140,11,0.2,2,12,0,0,2.0,2,1.0
1140,11,0.2,2,13,0,0,2.0,2,1.0
1140,11,0.2,2,14,0,0,2.0,2,1.0
1140,11,0.2,2,15,0,0,2.0,2,1.0
1140,11,0.2,2,16,0,0,2.0,2,1.0
1140,11,0.2,2,17,0,0,2.0,2,1.0
1140,11,0.2,2,18,0,0,2.0,2,1.0
1140,11,0.2,2,19,0,0,2.0,2,1.0
1140,11,0.2,2,20,0,0,2.0,2,1.0
1140,11,0.2,2,21,0,0,2.0,2,1.0
1140,11,0.2,2,22,0,0,2.0,2,1.0
1140,11,0.2,2,23,0,0,2.0,2,1.0
1140,11,0.2,2,24,0,0,2.0,2,1.0
1140,11,0.2,2,25,0,0,2.0,2,1.0
1140,11,0.2,2,26,0,0,2.0,2,1.0
1140,11,0.2,2,27,0,0,2.0,2,1.0
1140,11,0.2,2,28,0,0,2.0,2,1.0
1140,11,0.2,2,29,0,0,2.0,2,1.0
1140,11,0.2,2,30,0,0,2.0,2,1.0
1140,11,0.2,2,31,0,0,2.0,2,1.0
1140,11,0.2,2,32,0,0,2.0,2,1.0
1140,11,0.2,2,33,0,0,2.0,2,1.0
1140,11,0.2,2,34,0,0,2.0,2,1.0
1140,11,0.2,2,35,0,0,2.0,2,1.0
1140,11,0.2,2,36,0,0,2.0,2,1.0
1140,11,0.2,2,37,0,0,2.0,2,1.0
1140,11,0.2,2,38,0,0,2.0,2,1.0
1140,11,0.2,2,39,0,0,2.0,2,1.0
1140,11,0.2,2,40,0,0,2.0,2,1.0
1140,11,0.2,2,41,0,0,2.0,2,1.0
1140,11,0.2,2,42,0,0,2.0,2,1.0
1140,11,0.2,2,43,0,0,2.0,2,1.0
1140,11,0.2,2,44,0,0,2.0,2,1.0
1140,11,0.2,2,45,0,0,2.0,2,1.0
1140,11,0.2,2,46,0,0,2.0,2,1.0
1140,11,0.2,2,47,0,0,2.0,2,1.0
1140,11,0.2,2,48,0,0,2.0,2,1.0
1140,11,0.2,2,49,0,0,2.0,2,1.0
1140,11,0.2,2,50,0,0,2.0,2,1.0
1140,11,0.2,2,51,0,0,2.0,2,1.0
1140,11,0.2,2,52,0,0,2.0,2,1.0
1140,11,0.2,2,53,0,0,2.0,2,1.0
1140,11,0.2,2,54,0,0,2.0,2,1.0
1140,11,0.2,2,55,0,0,2.0,2,1.0
1140,11,0.2,2,56,0,0,2.0,2,1.0
1140,11,0.2,2,57,0,0,2.0,2,1.0
1140,11,0.2,2,58,0,0,2.0,2,1.0
1140,11,0.2,2,59,0,0,2.0,2,1.0
1140,11,0.2,2,60,0,0,2.0,2,1.0
1140,11,0.2,2,61,0,0,2.0,2,1.0
1140,11,0.2,2,62,0,0,2.0,2,1.0
1140,11,0.2,2,63,0,0,2.0,2,1.0
1140,11,0.2,2,64,0,0,2.0,2,1.0
1140,11,0.2,2,65,0,0,2.0,2,1.0
1140,11,0.2,2,66,0,0,2.0,2,1.0
1140,11,0.2,2,67,0,0,2.0,2,1.0
1140,11,0.2,2,68,0,0,2.0,2,1.0
1140,11,0.2,2,69,0,0,2.0,2,1.0
1140,11,0.2,2,70,0,0,2.0,2,1.0
1140,11,0.2,2,71,0,0,2.0,2,1.0
1140,11,0.2,2,72,0,0,2.0,2,1.0
1140,11,0.2,2,73,0,0,2.0,2,1.0
1140,11,0.2,2,74,0,0,2.0,2,1.0
1140,11,0.2,2,75,0,0,2.0,2,1.0
1140,11,0.2,2,76,0,0,2.0,2,1.0
1140,11,0.2,2,77,0,0,2.0,2,1.0
1140,11,0.2,2,78,0,0,2.0,2,1.0
1140,11,0.2,2,79,0,0,2.0,2,1.0
1140,11,0.2,2,80,0,0,2.0,2,1.0
1140,11,0.2,2,81,0,0,2.0,2,1.0
1140,11,0.2,2,82,0,0,2.0,2,1.0
1140,11,0.2,2,83,0,0,2.0,2,1.0
1140,11,0.2,2,84,0,0,2.0,2,1.0
1140,11,0.2,2,85,0,0,2.0,2,1.0
1140,11,0.2,2,86,0,0,2.0,2,1.0
1140,11,0.2,2,87,0,0,2.0,2,1.0
1140,11,0.2,2,88,0,0,2.0,2,1.0
1140,11,0.2,2,89,0,0,2.0,2,1.0
1140,11,0.2,2,90,0,0,2.0,2,1.0
1140,11,0.2,2,91,0,0,2.0,2,1.0
1140,11,0.2,2,92,0,0,2.0,2,1.0
1140,11,0.2,2,93,0,0,2.0,2,1.0
1140,11,0.2,2,94,0,0,2.0,2,1.0
1140,11,0.2,2,95,0,0,2.0,2,1.0
1140,11,0.2,2,96,0,0,2.0,2,1.0
1140,11,0.2,2,97,0,0,2.0,2,1.0
1140,11,0.2,2,98,0,0,2.0,2,1.0
1140,11,0.2,2,99,0,0,2.0,2,1.0
1140,11,0.2,3,0,0,0,,7,
1140,11,0.2,3,1,1,-1,7.0,0,0.0
1140,11,0.2,3,2,0,0,0.0,0,1.0
1140,11,0.2,3,3,0,0,0.0,0,1.0
1140,11,0.2,3,4,0,0,0.0,0,1.0
1140,11,0.2,3,5,0,0,0.0,0,1.0
1140,11,0.2,3,6,0,0,0.0,0,1.0
1140,11,0.2,3,7,0,0,0.0,0,1.0
1140,11,0.2,3,8,0,0,0.0,0,1.0
1140,11,0.2,3,9,0,0,0.0,0,1.0
1140,11,0.2,3,10,0,0,0.0,0,1.0
1140,11,0.2,3,11,0,0,0.0,0,1.0
1140,11,0.2,3,12,0,0,0.0,0,1.0
1140,11,0.2,3,13,0,0,0.0,0,1.0
1140,11,0.2,3,14,0,0,0.0,0,1.0
1140,11,0.2,3,15,0,0,0.0,0,1.0
1140,11,0.2,3,16,0,0,0.0,0,1.0
1140,11,0.2,3,17,0,0,0.0,0,1.0
1140,11,0.2,3,18,0,0,0.0,0,1.0
1140,11,0.2,3,19,0,0,0.0,0,1.0
1140,11,0.2,3,20,0,0,0.0,0,1.0
1140,11,0.2,3,21,0,0,0.0,0,1.0
1140,11,0.2,3,22,0,0,0.0,0,1.0
1140,11,0.2,3,23,0,0,0.0,0,1.0
1140,11,0.2,3,24,0,0,0.0,0,1.0
1140,11,0.2,3,25,0,0,0.0,0,1.0
1140,11,0.2,3,26,0,0,0.0,0,1.0
1140,11,0.2,3,27,0,0,0.0,0,1.0
1140,11,0.2,3,28,0,0,0.0,0,1.0
1140,11,0.2,3,29,0,0,0.0,0,1.0
1140,11,0.2,3,30,0,0,0.0,0,1.0
1140,11,0.2,3,31,0,0,0.0,0,1.0
1140,11,0.2,3,32,0,0,0.0,0,1.0
1140,11,0.2,3,33,0,0,0.0,0,1.0
1140,11,0.2,3,34,0,0,0.0,0,1.0
1140,11,0.2,3,35,0,0,0.0,0,1.0
1140,11,0.2,3,36,0,0,0.0,0,1.0
1140,11,0.2,3,37,0,0,0.0,0,1.0
1140,11,0.2,3,38,0,0,0.0,0,1.0
1140,11,0.2,3,39,0,0,0.0,0,1.0
1140,11,0.2,3,40,0,0,0.0,0,1.0
1140,11,0.2,3,41,0,0,0.0,0,1.0
1140,11,0.2,3,42,0,0,0.0,0,1.0
1140,11,0.2,3,43,0,0,0.0,0,1.0
1140,11,0.2,3,44,0,0,0.0,0,1.0
1140,11,0.2,3,45,0,0,0.0,0,1.0
1140,11,0.2,3,46,0,0,0.0,0,1.0
1140,11,0.2,3,47,0,0,0.0,0,1.0
1140,11,0.2,3,48,0,0,0.0,0,1.0
1140,11,0.2,3,49,0,0,0.0,0,1.0
1140,11,0.2,3,50,0,0,0.0,0,1.0
1140,11,0.2,3,51,0,0,0.0,0,1.0
1140,11,0.2,3,52,0,0,0.0,0,1.0
1140,11,0.2,3,53,0,0,0.0,0,1.0
1140,11,0.2,3,54,0,0,0.0,0,1.0
1140,11,0.2,3,55,0,0,0.0,0,1.0
1140,11,0.2,3,56,0,0,0.0,0,1.0
1140,11,0.2,3,57,0,0,0.0,0,1.0
1140,11,0.2,3,58,0,0,0.0,0,1.0
1140,11,0.2,3,59,0,0,0.0,0,1.0
1140,11,0.2,3,60,0,0,0.0,0,1.0
1140,11,0.2,3,61,0,0,0.0,0,1.0
1140,11,0.2,3,62,0,0,0.0,0,1.0
1140,11,0.2,3,63,0,0,0.0,0,1.0
1140,11,0.2,3,64,0,0,0.0,0,1.0
1140,11,0.2,3,65,0,0,0.0,0,1.0
1140,11,0.2,3,66,0,0,0.0,0,1.0
1140,11,0.2,3,67,0,0,0.0,0,1.0
1140,11,0.2,3,68,0,0,0.0,0,1.0
1140,11,0.2,3,69,0,0,0.0,0,1.0
1140,11,0.2,3,70,0,0,0.0,0,1.0
1140,11,0.2,3,71,0,0,0.0,0,1.0
1140,11,0.2,3,72,0,0,0.0,0,1.0
1140,11,0.2,3,73,0,0,0.0,0,1.0
1140,11,0.2,3,74,0,0,0.0,0,1.0
1140,11,0.2,3,75,0,0,0.0,0,1.0
1140,11,0.2,3,76,0,0,0.0,0,1.0
1140,11,0.2,3,77,0,0,0.0,0,1.0
1140,11,0.2,3,78,0,0,0.0,0,1.0
1140,11,0.2,3,79,0,0,0.0,0,1.0
1140,11,0.2,3,80,0,0,0.0,0,1.0
1140,11,0.2,3,81,0,0,0.0,0,1.0
1140,11,0.2,3,82,0,0,0.0,0,1.0
1140,11,0.2,3,83,0,0,0.0,0,1.0
1140,11,0.2,3,84,0,0,0.0,0,1.0
1140,11,0.2,3,85,0,0,0.0,0,1.0
1140,11,0.2,3,86,0,0,0.0,0,1.0
1140,11,0.2,3,87,0,0,0.0,0,1.0
1140,11,0.2,3,88,0,0,0.0,0,1.0
1140,11,0.2,3,89,0,0,0.0,0,1.0
1140,11,0.2,3,90,0,0,0.0,0,1.0
1140,11,0.2,3,91,0,0,0.0,0,1.0
1140,11,0.2,3,92,0,0,0.0,0,1.0
1140,11,0.2,3,93,0,0,0.0,0,1.0
1140,11,0.2,3,94,0,0,0.0,0,1.0
1140,11,0.2,3,95,0,0,0.0,0,1.0
1140,11,0.2,3,96,0,0,0.0,0,1.0
1140,11,0.2,3,97,0,0,0.0,0,1.0
1140,11,0.2,3,98,0,0,0.0,0,1.0
1140,11,0.2,3,99,0,0,0.0,0,1.0
1140,11,0.2,4,0,1,-1,,3,
1140,11,0.2,4,1,1,-1,3.0,3,1.0
1140,11,0.2,4,2,1,1,3.0,3,1.0
1140,11,0.2,4,3,1,1,3.0,3,1.0
1140,11,0.2,4,4,1,1,3.0,3,1.0
1140,11,0.2,4,5,1,1,3.0,3,1.0
1140,11,0.2,4,6,1,1,3.0,3,1.0
1140,11,0.2,4,7,1,1,3.0,3,1.0
1140,11,0.2,4,8,1,1,3.0,3,1.0
1140,11,0.2,4,9,1,1,3.0,3,1.0
1140,11,0.2,4,10,1,1,3.0,3,1.0
1140,11,0.2,4,11,1,1,3.0,3,1.0
1140,11,0.2,4,12,1,1,3.0,3,1.0
1140,11,0.2,4,13,1,1,3.0,3,1.0
1140,11,0.2,4,14,1,1,3.0,3,1.0
1140,11,0.2,4,15,1,1,3.0,3,1.0
1140,11,0.2,4,16,1,1,3.0,3,1.0
1140,11,0.2,4,17,1,1,3.0,3,1.0
1140,11,0.2,4,18,1,1,3.0,3,1.0
1140,11,0.2,4,19,1,1,3.0,3,1.0
1140,11,0.2,4,20,1,1,3.0,3,1.0
1140,11,0.2,4,21,1,1,3.0,3,1.0
1140,11,0.2,4,22,1,1,3.0,3,1.0
1140,11,0.2,4,23,1,1,3.0,3,1.0
1140,11,0.2,4,24,1,1,3.0,3,1.0
1140,11,0.2,4,25,1,1,3.0,3,1.0
1140,11,0.2,4,26,1,1,3.0,3,1.0
1140,11,0.2,4,27,1,1,3.0,3,1.0
1140,11,0.2,4,28,1,1,3.0,3,1.0
1140,11,0.2,4,29,1,1,3.0,3,1.0
1140,11,0.2,4,30,1,1,3.0,3,1.0
1140,11,0.2,4,31,1,1,3.0,3,1.0
1140,11,0.2,4,32,1,1,3.0,3,1.0
1140,11,0.2,4,33,1,1,3.0,3,1.0
1140,11,0.2,4,34,1,1,3.0,3,1.0
1140,11,0.2,4,35,1,1,3.0,3,1.0
1140,11,0.2,4,36,1,1,3.0,3,1.0
1140,11,0.2,4,37,1,1,3.0,3,1.0
1140,11,0.2,4,38,1,1,3.0,3,1.0
1140,11,0.2,4,39,1,1,3.0,3,1.0
1140,11,0.2,4,40,1,1,3.0,3,1.0
1140,11,0.2,4,41,1,1,3.0,3,1.0
1140,11,0.2,4,42,1,1,3.0,3,1.0
1140,11,0.2,4,43,1,1,3.0,3,1.0
1140,11,0.2,4,44,1,1,3.0,3,1.0
1140,11,0.2,4,45,1,1,3.0,3,1.0
1140,11,0.2,4,46,1,1,3.0,3,1.0
1140,11,0.2,4,47,1,1,3.0,3,1.0
1140,11,0.2,4,48,1,1,3.0,3,1.0
1140,11,0.2,4,49,1,1,3.0,3,1.0
1140,11,0.2,4,50,1,1,3.0,3,1.0
1140,11,0.2,4,51,1,1,3.0,3,1.0
1140,11,0.2,4,52,1,1,3.0,3,1.0
1140,11,0.2,4,53,1,1,3.0,3,1.0
1140,11,0.2,4,54,1,1,3.0,3,1.0
1140,11,0.2,4,55,1,1,3.0,3,1.0
1140,11,0.2,4,56,1,1,3.0,3,1.0
1140,11,0.2,4,57,1,1,3.0,3,1.0
1140,11,0.2,4,58,1,1,3.0,3,1.0
1140,11,0.2,4,59,1,1,3.0,3,1.0
1140,11,0.2,4,60,1,1,3.0,3,1.0
1140,11,0.2,4,61,1,1,3.0,3,1.0
1140,11,0.2,4,62,1,1,3.0,3,1.0
1140,11,0.2,4,63,1,1,3.0,3,1.0
1140,11,0.2,4,64,1,1,3.0,3,1.0
1140,11,0.2,4,65,1,1,3.0,3,1.0
1140,11,0.2,4,66,1,1,3.0,3,1.0
1140,11,0.2,4,67,1,1,3.0,3,1.0
1140,11,0.2,4,68,1,1,3.0,3,1.0
1140,11,0.2,4,69,1,1,3.0,3,1.0
1140,11,0.2,4,70,1,1,3.0,3,1.0
1140,11,0.2,4,71,1,1,3.0,3,1.0
1140,11,0.2,4,72,1,1,3.0,3,1.0
1140,11,0.2,4,73,1,1,3.0,3,1.0
1140,11,0.2,4,74,1,1,3.0,3,1.0
1140,11,0.2,4,75,1,1,3.0,3,1.0
1140,11,0.2,4,76,1,1,3.0,3,1.0
1140,11,0.2,4,77,1,1,3.0,3,1.0
1140,11,0.2,4,78,1,1,3.0,3,1.0
1140,11,0.2,4,79,1,1,3.0,3,1.0
1140,11,0.2,4,80,1,1,3.0,3,1.0
1140,11,0.2,4,81,1,1,3.0,3,1.0
1140,11,0.2,4,82,1,1,3.0,3,1.0
1140,11,0.2,4,83,1,1,3.0,3,1.0
1140,11,0.2,4,84,1,1,3.0,3,1.0
1140,11,0.2,4,85,1,1,3.0,3,1.0
1140,11,0.2,4,86,1,1,3.0,3,1.0
1140,11,0.2,4,87,1,1,3.0,3,1.0
1140,11,0.2,4,88,1,1,3.0,3,1.0
1140,11,0.2,4,89,1,1,3.0,3,1.0
1140,11,0.2,4,90,1,1,3.0,3,1.0
1140,11,0.2,4,91,1,1,3.0,3,1.0
1140,11,0.2,4,92,1,1,3.0,3,1.0
1140,11,0.2,4,93,1,1,3.0,3,1.0
1140,11,0.2,4,94,1,1,3.0,3,1.0
1140,11,0.2,4,95,1,1,3.0,3,1.0
1140,11,0.2,4,96,1,1,3.0,3,1.0
1140,11,0.2,4,97,1,1,3.0,3,1.0
1140,11,0.2,4,98,1,1,3.0,3,1.0
1140,11,0.2,4,99,1,1,3.0,3,1.0
1140,11,0.2,5,0,1,-1,,3,
1140,11,0.2,5,1,1,-1,3.0,3,1.0
1140,11,0.2,5,2,1,1,3.0,3,1.0
1140,11,0.2,5,3,1,1,3.0,3,1.0
1140,11,0.2,5,4,1,1,3.0,3,1.0
1140,11,0.2,5,5,1,1,3.0,3,1.0
1140,11,0.2,5,6,1,1,3.0,3,1.0
1140,11,0.2,5,7,1,1,3.0,3,1.0
1140,11,0.2,5,8,1,1,3.0,3,1.0
1140,11,0.2,5,9,1,1,3.0,3,1.0
1140,11,0.2,5,10,1,1,3.0,3,1.0
1140,11,0.2,5,11,1,1,3.0,3,1.0
1140,11,0.2,5,12,1,1,3.0,3,1.0
1140,11,0.2,5,13,1,1,3.0,3,1.0
1140,11,0.2,5,14,1,1,3.0,3,1.0
1140,11,0.2,5,15,1,1,3.0,3,1.0
1140,11,0.2,5,16,1,1,3.0,3,1.0
1140,11,0.2,5,17,1,1,3.0,3,1.0
1140,11,0.2,5,18,1,1,3.0,3,1.0
1140,11,0.2,5,19,1,1,3.0,3,1.0
1140,11,0.2,5,20,1,1,3.0,3,1.0
1140,11,0.2,5,21,1,1,3.0,3,1.0
1140,11,0.2,5,22,1,1,3.0,3,1.0
1140,11,0.2,5,23,1,1,3.0,3,1.0
1140,11,0.2,5,24,1,1,3.0,3,1.0
1140,11,0.2,5,25,1,1,3.0,3,1.0
1140,11,0.2,5,26,1,1,3.0,3,1.0
1140,11,0.2,5,27,1,1,3.0,3,1.0
1140,11,0.2,5,28,1,1,3.0,3,1.0
1140,11,0.2,5,29,1,1,3.0,3,1.0
1140,11,0.2,5,30,1,1,3.0,3,1.0
1140,11,0.2,5,31,1,1,3.0,3,1.0
1140,11,0.2,5,32,1,1,3.0,3,1.0
1140,11,0.2,5,33,1,1,3.0,3,1.0
1140,11,0.2,5,34,1,1,3.0,3,1.0
1140,11,0.2,5,35,1,1,3.0,3,1.0
1140,11,0.2,5,36,1,1,3.0,3,1.0
1140,11,0.2,5,37,1,1,3.0,3,1.0
1140,11,0.2,5,38,1,1,3.0,3,1.0
1140,11,0.2,5,39,1,1,3.0,3,1.0
1140,11,0.2,5,40,1,1,3.0,3,1.0
1140,11,0.2,5,41,1,1,3.0,3,1.0
1140,11,0.2,5,42,1,1,3.0,3,1.0
1140,11,0.2,5,43,1,1,3.0,3,1.0
1140,11,0.2,5,44,1,1,3.0,3,1.0
1140,11,0.2,5,45,1,1,3.0,3,1.0
1140,11,0.2,5,46,1,1,3.0,3,1.0
1140,11,0.2,5,47,1,1,3.0,3,1.0
1140,11,0.2,5,48,1,1,3.0,3,1.0
1140,11,0.2,5,49,1,1,3.0,3,1.0
1140,11,0.2,5,50,1,1,3.0,3,1.0
1140,11,0.2,5,51,1,1,3.0,3,1.0
1140,11,0.2,5,52,1,1,3.0,3,1.0
1140,11,0.2,5,53,1,1,3.0,3,1.0
1140,11,0.2,5,54,1,1,3.0,3,1.0
1140,11,0.2,5,55,1,1,3.0,3,1.0
1140,11,0.2,5,56,1,1,3.0,3,1.0
1140,11,0.2,5,57,1,1,3.0,3,1.0
1140,11,0.2,5,58,1,1,3.0,3,1.0
1140,11,0.2,5,59,1,1,3.0,3,1.0
1140,11,0.2,5,60,1,1,3.0,3,1.0
1140,11,0.2,5,61,1,1,3.0,3,1.0
1140,11,0.2,5,62,1,1,3.0,3,1.0
1140,11,0.2,5,63,1,1,3.0,3,1.0
1140,11,0.2,5,64,1,1,3.0,3,1.0
1140,11,0.2,5,65,1,1,3.0,3,1.0
1140,11,0.2,5,66,1,1,3.0,3,1.0
1140,11,0.2,5,67,1,1,3.0,3,1.0
1140,11,0.2,5,68,1,1,3.0,3,1.0
1140,11,0.2,5,69,1,1,3.0,3,1.0
1140,11,0.2,5,70,1,1,3.0,3,1.0
1140,11,0.2,5,71,1,1,3.0,3,1.0
1140,11,0.2,5,72,1,1,3.0,3,1.0
1140,11,0.2,5,73,1,1,3.0,3,1.0
1140,11,0.2,5,74,1,1,3.0,3,1.0
1140,11,0.2,5,75,1,1,3.0,3,1.0
1140,11,0.2,5,76,1,1,3.0,3,1.0
1140,11,0.2,5,77,1,1,3.0,3,1.0
1140,11,0.2,5,78,1,1,3.0,3,1.0
1140,11,0.2,5,79,1,1,3.0,3,1.0
1140,11,0.2,5,80,1,1,3.0,3,1.0
1140,11,0.2,5,81,1,1,3.0,3,1.0
1140,11,0.2,5,82,1,1,3.0,3,1.0
1140,11,0.2,5,83,1,1,3.0,3,1.0
1140,11,0.2,5,84,1,1,3.0,3,1.0
1140,11,0.2,5,85,1,1,3.0,3,1.0
1140,11,0.2,5,86,1,1,3.0,3,1.0
1140,11,0.2,5,87,1,1,3.0,3,1.0
1140,11,0.2,5,88,1,1,3.0,3,1.0
1140,11,0.2,5,89,1,1,3.0,3,1.0
1140,11,0.2,5,90,1,1,3.0,3,1.0
1140,11,0.2,5,91,1,1,3.0,3,1.0
1140,11,0.2,5,92,1,1,3.0,3,1.0
1140,11,0.2,5,93,1,1,3.0,3,1.0
1140,11,0.2,5,94,1,1,3.0,3,1.0
1140,11,0.2,5,95,1,1,3.0,3,1.0
1140,11,0.2,5,96,1,1,3.0,3,1.0
1140,11,0.2,5,97,1,1,3.0,3,1.0
1140,11,0.2,5,98,1,1,3.0,3,1.0
